id,name,type,lat,lon,region,catalog_status,evaluation_mode,event_time,magnitude,magnitude_label
T0430f,T0430f,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-11 21:23:58.0000 UTC,,Magnitude not reported
T0430e,T0430e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-11 20:54:25.0000 UTC,,Magnitude not reported
S0430c,S0430c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-11 20:40:38.0000 UTC,1.8,MW 1.8
T0430d,T0430d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-11 19:47:40.0000 UTC,,Magnitude not reported
S0430b,S0430b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-11 19:29:44.868714 UTC,,Magnitude not reported
T0430c,T0430c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Automatic,2020-02-11 19:09:34.0000 UTC,,Magnitude not reported
T0430b,T0430b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-11 19:06:55.0000 UTC,,Magnitude not reported
T0430a,T0430a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-11 19:04:49.0000 UTC,,Magnitude not reported
S0430a,S0430a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-11 02:31:00.0000 UTC,1.8,MW 1.8
S0429c,S0429c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-11 00:34:56.0000 UTC,1.7,MW 1.7
S0429b,S0429b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-10 23:38:02.0000 UTC,1.7,MW 1.7
S0429a,S0429a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-10 20:37:03.0000 UTC,2.0,MW 2.0
T0429d,T0429d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Automatic,2020-02-10 19:53:38.0000 UTC,,Magnitude not reported
T0429c,T0429c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Automatic,2020-02-10 19:12:10.0000 UTC,,Magnitude not reported
T0429b,T0429b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Automatic,2020-02-10 18:57:13.0000 UTC,,Magnitude not reported
T0429a,T0429a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Automatic,2020-02-10 18:53:25.0000 UTC,,Magnitude not reported
S0428c,S0428c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-09 20:23:40.363439 UTC,,Magnitude not reported
T0428f,T0428f,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-09 19:22:37.157 UTC,,Magnitude not reported
T0428e,T0428e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-09 19:07:12.0000 UTC,,Magnitude not reported
T0428d,T0428d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-09 18:40:11.0000 UTC,,Magnitude not reported
S0428b,S0428b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-09 18:36:49.5529 UTC,,Magnitude not reported
T0428c,T0428c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-09 18:35:47.0000 UTC,,Magnitude not reported
T0428b,T0428b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-09 16:34:41.0000 UTC,,Magnitude not reported
T0428a,T0428a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-09 16:06:46.0000 UTC,,Magnitude not reported
S0428a,S0428a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-09 00:44:14.0000 UTC,2.0,MW 2.0
S0427b,S0427b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-08 23:13:40.0000 UTC,1.6,MW 1.6
S0427a,S0427a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-08 22:28:55.502948 UTC,,Magnitude not reported
T0427c,T0427c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-08 18:10:49.0000 UTC,,Magnitude not reported
T0427b,T0427b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-08 18:01:29.0000 UTC,,Magnitude not reported
T0427a,T0427a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-08 17:52:05.0000 UTC,,Magnitude not reported
T0426b,T0426b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-07 17:19:00.0000 UTC,,Magnitude not reported
T0426a,T0426a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-07 16:08:43.0000 UTC,,Magnitude not reported
T0425b,T0425b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-06 17:53:08.0000 UTC,,Magnitude not reported
T0425a,T0425a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-06 16:37:14.0000 UTC,,Magnitude not reported
S0424c,S0424c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-05 17:26:12.0000 UTC,2.3,MW 2.3
T0424d,T0424d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-05 17:09:46.0000 UTC,,Magnitude not reported
T0424c,T0424c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-05 17:07:33.0000 UTC,,Magnitude not reported
T0424b,T0424b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-05 16:38:46.0000 UTC,,Magnitude not reported
T0424a,T0424a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-05 16:04:42.0000 UTC,,Magnitude not reported
S0424b,S0424b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-05 15:18:28.224249 UTC,,Magnitude not reported
S0424a,S0424a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-05 14:56:37.225827 UTC,,Magnitude not reported
S0423d,S0423d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-04 20:32:05.0000 UTC,1.6,MW 1.6
S0423c,S0423c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-04 19:25:43.0000 UTC,1.9,MW 1.9
T0423d,T0423d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-04 16:35:40.0000 UTC,,Magnitude not reported
T0423c,T0423c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-04 16:24:45.0000 UTC,,Magnitude not reported
T0423b,T0423b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-04 15:34:20.0000 UTC,,Magnitude not reported
S0423a,S0423a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-04 15:17:10.0000 UTC,,Magnitude not reported
T0423a,T0423a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-04 15:06:08.0000 UTC,,Magnitude not reported
S0423b,S0423b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-03 21:03:39.571218 UTC,,Magnitude not reported
T0422c,T0422c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-03 15:13:48.0000 UTC,,Magnitude not reported
T0422b,T0422b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-03 14:56:16.266 UTC,,Magnitude not reported
T0422a,T0422a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-03 13:35:40.0000 UTC,,Magnitude not reported
S0422a,S0422a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-03 12:37:42.879693 UTC,,Magnitude not reported
S0421a,S0421a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-02 17:37:27.0000 UTC,2.4,MW 2.4
S0421b,S0421b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-02 16:53:32.0000 UTC,3.3,MW 3.3
T0421d,T0421d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-02 16:51:50.0000 UTC,,Magnitude not reported
S0421d,S0421d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-02 15:51:32.049306 UTC,,Magnitude not reported
T0421c,T0421c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-02 15:11:21.0000 UTC,,Magnitude not reported
S0421c,S0421c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-02-02 14:31:28.021006 UTC,,Magnitude not reported
T0421b,T0421b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-02 14:26:24.0000 UTC,,Magnitude not reported
T0421a,T0421a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-02 14:06:07.683 UTC,,Magnitude not reported
T0420g,T0420g,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-01 18:38:05.0000 UTC,,Magnitude not reported
T0420f,T0420f,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-01 15:16:44.0000 UTC,,Magnitude not reported
T0420e,T0420e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-01 14:10:54.0000 UTC,,Magnitude not reported
T0420d,T0420d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-01 13:50:26.0000 UTC,,Magnitude not reported
T0420c,T0420c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-01 13:33:45.0000 UTC,,Magnitude not reported
T0420b,T0420b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-01 13:15:29.578 UTC,,Magnitude not reported
T0420a,T0420a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-02-01 13:07:50.0000 UTC,,Magnitude not reported
S0420b,S0420b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-31 19:52:16.792042 UTC,,Magnitude not reported
S0420a,S0420a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-31 18:10:06.414873 UTC,,Magnitude not reported
S0419a,S0419a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-31 15:00:11.0000 UTC,1.8,MW 1.8
T0419d,T0419d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-31 13:18:04.0000 UTC,,Magnitude not reported
T0419c,T0419c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-31 12:53:33.0000 UTC,,Magnitude not reported
T0419b,T0419b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-31 12:42:43.0000 UTC,,Magnitude not reported
T0419a,T0419a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-31 12:22:45.239 UTC,,Magnitude not reported
T0418e,T0418e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-30 13:50:17.0000 UTC,,Magnitude not reported
T0418d,T0418d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-30 12:16:01.0000 UTC,,Magnitude not reported
T0418c,T0418c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-30 12:03:52.802 UTC,,Magnitude not reported
T0418b,T0418b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-30 11:56:06.002 UTC,,Magnitude not reported
S0418a,S0418a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-30 11:53:45.0000 UTC,1.8,MW 1.8
T0418a,T0418a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-30 11:30:58.402 UTC,,Magnitude not reported
T0417d,T0417d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-29 11:47:53.0000 UTC,,Magnitude not reported
T0417c,T0417c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-29 11:37:25.0000 UTC,,Magnitude not reported
T0417b,T0417b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-29 11:30:40.0000 UTC,,Magnitude not reported
T0417a,T0417a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-29 11:24:57.0000 UTC,,Magnitude not reported
S0417b,S0417b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-29 11:00:00.0000 UTC,1.6,MW 1.6
S0417a,S0417a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-28 17:33:34.0000 UTC,1.7,MW 1.7
T0416f,T0416f,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-28 12:16:47.0000 UTC,,Magnitude not reported
T0416e,T0416e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-28 11:06:42.0000 UTC,,Magnitude not reported
T0416d,T0416d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-28 10:58:02.0000 UTC,,Magnitude not reported
T0416c,T0416c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-28 10:39:48.0000 UTC,,Magnitude not reported
T0416b,T0416b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-28 10:30:20.0000 UTC,,Magnitude not reported
T0416a,T0416a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-28 09:09:57.0000 UTC,,Magnitude not reported
T0415c,T0415c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-27 12:04:37.0000 UTC,,Magnitude not reported
T0415b,T0415b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-27 10:45:48.0000 UTC,,Magnitude not reported
T0415a,T0415a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-27 10:27:49.0000 UTC,,Magnitude not reported
S0415a,S0415a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-26 16:21:36.0000 UTC,1.7,MW 1.7
S0414a,S0414a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-26 12:02:05.0000 UTC,1.7,MW 1.7
T0414d,T0414d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-26 09:53:34.0000 UTC,,Magnitude not reported
T0414c,T0414c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-26 09:46:36.0000 UTC,,Magnitude not reported
T0414b,T0414b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-26 09:25:51.162 UTC,,Magnitude not reported
T0414a,T0414a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-25 14:30:05.0000 UTC,,Magnitude not reported
T0413f,T0413f,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-25 09:34:00.0000 UTC,,Magnitude not reported
T0413e,T0413e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-25 09:07:15.0000 UTC,,Magnitude not reported
T0413d,T0413d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-25 08:53:02.0000 UTC,,Magnitude not reported
T0413c,T0413c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-25 08:37:39.414 UTC,,Magnitude not reported
S0413a,S0413a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-25 07:51:18.067943 UTC,,Magnitude not reported
T0413b,T0413b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-24 16:31:08.014 UTC,,Magnitude not reported
T0413a,T0413a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-24 16:05:27.714 UTC,,Magnitude not reported
T0412b,T0412b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-24 08:10:37.0000 UTC,,Magnitude not reported
T0412a,T0412a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-24 07:56:29.0000 UTC,,Magnitude not reported
S0412a,S0412a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-23 13:02:47.0000 UTC,1.7,MW 1.7
T0411d,T0411d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-23 08:41:36.0000 UTC,,Magnitude not reported
S0411c,S0411c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-23 08:03:26.895983 UTC,,Magnitude not reported
T0411c,T0411c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-23 07:45:11.0000 UTC,,Magnitude not reported
T0411b,T0411b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-23 07:28:47.27 UTC,,Magnitude not reported
T0411a,T0411a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-23 07:21:34.0000 UTC,,Magnitude not reported
S0411b,S0411b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-23 06:24:37.196189 UTC,,Magnitude not reported
S0411a,S0411a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-23 05:31:44.177124 UTC,,Magnitude not reported
T0410c,T0410c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-22 08:16:03.501 UTC,,Magnitude not reported
T0410b,T0410b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-22 07:10:40.0000 UTC,,Magnitude not reported
T0410a,T0410a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-22 06:47:54.901 UTC,,Magnitude not reported
S0409d,S0409d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-21 11:27:02.464172 UTC,3.2,MW 3.2
S0409c,S0409c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-21 10:21:45.0000 UTC,1.7,MW 1.7
S0409b,S0409b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-21 07:05:01.00952 UTC,,Magnitude not reported
T0409c,T0409c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-21 06:28:56.741 UTC,,Magnitude not reported
S0409a,S0409a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2020-01-21 06:16:05.77432 UTC,,Magnitude not reported
T0409b,T0409b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-21 06:04:45.0000 UTC,,Magnitude not reported
T0409a,T0409a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-21 05:53:23.341 UTC,,Magnitude not reported
S0408b,S0408b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2020-01-20 06:05:53.0000 UTC,1.9,MW 1.9
T0408g,T0408g,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-20 05:52:54.0000 UTC,,Magnitude not reported
T0408f,T0408f,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-20 05:50:09.757 UTC,,Magnitude not reported
T0408e,T0408e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2020-01-20 05:27:00.407 UTC,,Magnitude not reported
