Time	# Active Stations	ECNE (red > 0.6)	ECPN (red > 0.6)	EMFO (red > 0.6)	EPDN (red > 0.6)	EPLC (red > 0.6)	ESLN (red > 0.6)	ESPC (red > 0.6)	ESVO (red > 0.6)	
20210806_12:20	8	0	0	0	0	0	0	0	0	
20210806_12:25	8	0	0	0	0	0	0	0	0	
20210806_12:30	8	0	0	0	0	0	0	0	0	
20210806_12:35	8	0	0	0	0	0	0	0	0	
20210806_12:40	8	0	0	0	0	0	0	0	0	
20210806_12:45	8	0	0	0	0	0	0	0	0	
20210806_12:50	8	0	0	0	0	0	0	0	0	
20210806_12:55	8	0	0	0	0	0	0	0	0	
20210806_13:00	8	0	0	0	0	0	0	0	0	
20210806_13:05	8	0	0	0	0	0	0	0	0	
20210806_13:10	8	0	0	0	0	0	0	0	0	
20210806_13:15	8	0	0	0	0	0	0	0	0	
20210806_13:20	8	0	0	0	0	0	0	0	0	
20210806_13:25	8	0	0	0	0	0	0	0	0	
20210806_13:30	8	0	0	0	0	0	0	0	0	
20210806_13:35	8	0	0	0	0	0	0	0	0	
20210806_13:40	8	0	0	0	0	0	0	0	0	
20210806_13:45	8	0	0	0	0	0	0	0	0	
20210806_13:50	8	0	0	0	0	0	0	0	0	
20210806_13:55	8	0	0	0	0	0	0	0	0	
20210806_14:00	8	0	0	0	0	0	0	0	0	
20210806_14:05	8	0	0	0	0	0	0	0	0	
20210806_14:10	8	0	0	0	0	0	0	0	0	
20210806_14:15	8	0	0	0	0	0	0	0	0	
20210806_14:20	8	0	0	0	0	0	0	0	0	
20210806_14:25	8	0	0	0	0	0	0	0	0	
20210806_14:30	8	0	0	0	0	0	0	0	0	
20210806_14:35	8	0	0	0	0	0	0	0	0	
20210806_14:40	8	0	0	0	0	0	0	0	0	
20210806_14:45	8	0	0	0	0	0	0	0	0	
20210806_14:50	8	0	0	0	0	0	0	0	0	
20210806_14:55	8	0	0	0	0	0	0	0	0	
20210806_15:00	8	0	0	0	0	0	0	0	0	
20210806_15:05	8	0	0	0	0	0	0	0	0	
20210806_15:10	8	0	0	0	0	0	0	0	0	
20210806_15:15	8	0	0	0	0	0	0	0	0	
20210806_15:20	8	0	0	0	0	0	0	0	0	
20210806_15:25	8	0	0	0	0	0	0	0	0	
20210806_15:30	8	0	0	0	0	0	0	0	0	
20210806_15:35	8	0	0	0	0	0	0	0	0	
20210806_15:40	8	0	0	0	0	0	0	0	0	
20210806_15:45	8	0	0	0	0	0	0	0	0	
20210806_15:50	8	0	0	0	0	0	0	0	0	
20210806_15:55	8	0	0	0	0	0	0	0	0	
20210806_16:00	8	0	0	0	0	0	0	0	0	
20210806_16:05	8	0	0	0	0	0	0	0	0	
20210806_16:10	8	0	0	0	0	0	0	0	0	
20210806_16:15	8	0	0	0	0	0	0	0	0	
20210806_16:20	8	0	0	0	0	0	0	0	0	
20210806_16:25	8	0	0	0	0	0	0	0	0	
20210806_16:30	8	0	0	0	0	0	0	0	0	
20210806_16:35	8	0	0	0	0	0	0	0	0	
20210806_16:40	8	0	0	0	0	0	0	0	0	
20210806_16:45	8	0	0	0	0	0	0	0	0	
20210806_16:50	8	0	0	0	0	0	0	0	0	
20210806_16:55	8	0	0	0	0	0	0	0	0	
20210806_17:00	8	0	0	0	0	0	0	0	0	
20210806_17:05	8	0	0	0	0	0	0	0	0	
20210806_17:10	8	0	0	0	0	0	0	0	0	
20210806_17:15	8	0	0	0	0	0	0	0	0	
20210806_17:20	8	0	0	0	0	0	0	0	0	
20210806_17:25	8	0	0	0	0	0	0	0	0	
20210806_17:30	8	0	0	0	0	0	0	0	0	
20210806_17:35	8	0	0	0	0	0	0	0	0	
20210806_17:40	8	0	0	0	0	0	0	0	0	
20210806_17:45	8	0	0	0	0	0	0	0	0	
20210806_17:50	8	0	0	0	0	0	0	0	0	
20210806_17:55	8	0	0	0	0	0	0	0	0	
20210806_18:00	8	0	0	0	0	0	0	0	0	
20210806_18:05	8	0	0	0	0	0	0	0	0	
20210806_18:10	8	0	0	0	0	0	0	0	0	
20210806_18:15	8	0	0	0	0	0	0	0	0	
20210806_18:20	8	0	0	0	0	0	0	0	0	
20210806_18:25	8	0	0	0	0	0	0	0	0	
20210806_18:30	8	0	0	0	0	0	0	0	0	
20210806_18:35	8	0	0	0	0	0	0	0	0	
20210806_18:40	8	0	0	0	0	0	0	0	0	
20210806_18:45	8	0	0	0	0	0	0	0	0	
20210806_18:50	8	0	0	0	0	0	0	0	0	
20210806_18:55	8	0	0	0	0	0	0	0	0	
20210806_19:00	8	0	0	0	0	0	0	0	0	
20210806_19:05	8	0	0	0	0	0	0	0	0	
20210806_19:10	8	0	0	0	0	0	0	0	0	
20210806_19:15	8	0	0	0	0	0	0	0	0	
20210806_19:20	8	0	0	0	0	0	0	0	0	
20210806_19:25	8	0	0	0	0	0	0	0	0	
20210806_19:30	8	0	0	0	0	0	0	0	0	
20210806_19:35	8	0	0	0	0	0	0	0	0	
20210806_19:40	8	0	0	0	0	0	0	0	0	
20210806_19:45	8	0	0	0	0	0	0	0	0	
20210806_19:50	8	0	0	0	0	0	0	0	0	
20210806_19:55	8	0	0	0	0	0	0	0	0	
20210806_20:00	8	0	0	0	0	0	0	0	0	
20210806_20:05	8	0	0	0	0	0	0	0	0	
20210806_20:10	8	0	0	0	0	0	0	0	0	
20210806_20:15	8	0	0	0	0	0	0	0	0	
20210806_20:20	8	0	0	0	0	0	0	0	0	
20210806_20:25	8	0	0	0	0	0	0	0	0	
20210806_20:30	8	0	0	0	0	0	0	0	0	
20210806_20:35	8	0	0	0	0	0	0	0	0	
20210806_20:40	8	0	0	0	0	0	0	0	0	
20210806_20:45	8	0	0	0	0	0	0	0	0	
20210806_20:50	8	0	0	0	0	0	0	0	0	
20210806_20:55	8	0	0	0	0	0	0	0	0	
20210806_21:00	8	0	0	0	0	0	0	0	0	
20210806_21:05	8	0	0	0	0	0	0	0	0	
20210806_21:10	8	0	0	0	0	0	0	0	0	
20210806_21:15	8	0	0	0	0	0	0	0	0	
20210806_21:20	8	0	0	0	0	0	0	0	0	
20210806_21:25	8	0	0	0	0	0	0	0	0	
20210806_21:30	8	0	0	0	0	0	0	0	0	
20210806_21:35	8	0	0	0	0	0	0	0	0	
20210806_21:40	8	0	0	0	0	0	0	0	0	
20210806_21:45	8	0	0	0	0	0	0	0	0	
20210806_21:50	8	0	0	0	0	0	0	0	0	
20210806_21:55	8	0	0	0	0	0	0	0	0	
20210806_22:00	8	0	0	0	0	0	0	0	0	
20210806_22:05	8	0	0	0	0	0	0	0	0	
20210806_22:10	8	0	0	0	0	0	0	0	0	
20210806_22:15	8	0	0	0	0	0	0	0	0	
20210806_22:20	8	0	0	0	0	0	0	0	0	
20210806_22:25	8	0	0	0	0	0	0	0	0	
20210806_22:30	8	0	0	0	0	0	0	0	0	
20210806_22:35	8	0	0	0	0	0	0	0	0	
20210806_22:40	8	0	0	0	0	0	0	0	0	
20210806_22:45	8	0	0	0	0	0	0	0	0	
20210806_22:50	8	0	0	0	0	0	0	0	0	
20210806_22:55	8	0	0	0	0	0	0	0	0	
20210806_23:00	8	0	0	0	0	0	0	0	0	
20210806_23:05	8	0	0	0	0	0	0	0	0	
20210806_23:10	8	0	0	0	0	0	0	0	0	
20210806_23:15	8	0	0	0	0	0	0	0	0	
20210806_23:20	8	0	0	0	0	0	0	0	0	
20210806_23:25	8	0	0	0	0	0	0	0	0	
20210806_23:30	8	0	0	0	0	0	0	0	0	
20210806_23:35	8	0	0	0	0	0	0	0	0	
20210806_23:40	8	0	0	0	0	0	0	0	0	
20210806_23:45	8	0	0	0	0	0	0	0	0	
20210806_23:50	8	0	0	0	0	0	0	0	0	
20210806_23:55	8	0	0	0	0	0	0	0	0	
20210807_00:00	8	0	0	0	0	0	0	0	0	
20210807_00:05	8	0	0	0	0	0	0	0	0	
20210807_00:10	8	0	0	0	0	0	0	0	0	
20210807_00:15	8	0	0	0	0	0	0	0	0	
20210807_00:20	8	0	0	0	0	0	0	0	0	
20210807_00:25	8	0	0	0	0	0	0	0	0	
20210807_00:30	8	0	0	0	0	0	0	0	0	
20210807_00:35	8	0	0	0	0	0	0	0	0	
20210807_00:40	8	0	0	0	0	0	0	0	0	
20210807_00:45	8	0	0	0	0	0	0	0	0	
20210807_00:50	8	0	0	0	0	0	0	0	0	
20210807_00:55	8	0	0	0	0	0	0	0	0	
20210807_01:00	8	0	0	0	0	0	0	0	0	
20210807_01:05	8	0	0	0	0	0	0	0	0	
20210807_01:10	8	0	0	0	0	0	0	0	0	
20210807_01:15	8	0	0	0	0	0	0	0	0	
20210807_01:20	8	0	0	0	0	0	0	0	0	
20210807_01:25	8	0	0	0	0	0	0	0	0	
20210807_01:30	8	0	0	0	0	0	0	0	0	
20210807_01:35	8	0	0	0	0	0	0	0	0	
20210807_01:40	8	0	0	0	0	0	0	0	0	
20210807_01:45	8	0	0	0	0	0	0	0	0	
20210807_01:50	8	0	0	0	0	0	0	0	0	
20210807_01:55	8	0	0	0	0	0	0	0	0	
20210807_02:00	8	0	0	0	0	0	0	0	0	
20210807_02:05	8	0	0	0	0	0	0	0	0	
20210807_02:10	8	0	0	0	0	0	0	0	0	
20210807_02:15	8	0	0	0	0	0	0	0	0	
20210807_02:20	8	0	0	0	0	0	0	0	0	
20210807_02:25	8	0	0	0	0	0	0	0	0	
20210807_02:30	8	0	0	0	0	0	0	0	0	
20210807_02:35	8	0	0	0	0	0	0	0	0	
20210807_02:40	8	0	0	0	0	0	0	0	0	
20210807_02:45	8	0	0	0	0	0	0	0	0	
20210807_02:50	8	0	0	0	0	0	0	0	0	
20210807_02:55	8	0	0	0	0	0	0	0	0	
20210807_03:00	8	0	0	0	0	0	0	0	0	
20210807_03:05	8	0	0	0	0	0	0	0	0	
20210807_03:10	8	0	0	0	0	0	0	0	0	
20210807_03:15	8	0	0	0	0	0	0	0	0	
20210807_03:20	8	0	0	0	0	0	0	0	0	
20210807_03:25	8	0	0	0	0	0	0	0	0	
20210807_03:30	8	0	0	0	0	0	0	0	0	
20210807_03:35	8	0	0	0	0	0	0	0	0	
20210807_03:40	8	0	0	0	0	0	0	0	0	
20210807_03:45	8	0	0	0	0	0	0	0	0	
20210807_03:50	8	0	0	0	0	0	0	0	0	
20210807_03:55	8	0	0	0	0	0	0	0	0	
20210807_04:00	8	0	0	0	0	0	0	0	0	
20210807_04:05	8	0	0	0	0	0	0	0	0	
20210807_04:10	8	0	0	0	0	0	0	0	0	
20210807_04:15	8	0	0	0	0	0	0	0	0	
20210807_04:20	8	0	0	0	0	0	0	0	0	
20210807_04:25	8	0	0	0	0	0	0	0	0	
20210807_04:30	8	0	0	0	0	0	0	0	0	
20210807_04:35	8	0	0	0	0	0	0	0	0	
20210807_04:40	8	0	0	0	0	0	0	0	0	
20210807_04:45	8	0	0	0	0	0	0	0	0	
20210807_04:50	8	0	0	0	0	0	0	0	0	
20210807_04:55	8	0	0	0	0	0	0	0	0	
20210807_05:00	8	0	0	0	0	0	0	0	0	
20210807_05:05	8	0	0	0	0	0	0	0	0	
20210807_05:10	8	0	0	0	0	0	0	0	0	
20210807_05:15	8	0	0	0	0	0	0	0	0	
20210807_05:20	8	0	0	0	0	0	0	0	0	
20210807_05:25	8	0	0	0	0	0	0	0	0	
20210807_05:30	8	0	0	0	0	0	0	0	0	
20210807_05:35	8	0	0	0	0	0	0	0	0	
20210807_05:40	8	0	0	0	0	0	0	0	0	
20210807_05:45	8	0	0	0	0	0	0	0	0	
20210807_05:50	8	0	0	0	0	0	0	0	0	
20210807_05:55	8	0	0	0	0	0	0	0	0	
20210807_06:00	8	0	0	0	0	0	0	0	0	
20210807_06:05	8	0	0	0	0	0	0	0	0	
20210807_06:10	8	0	0	0	0	0	0	0	0	
20210807_06:15	8	0	0	0	0	0	0	0	0	
20210807_06:20	8	0	0	0	0	0	0	0	0	
20210807_06:25	8	0	0	0	0	0	0	0	0	
20210807_06:30	8	0	0	0	0	0	0	0	0	
20210807_06:35	8	0	0	0	0	0	0	0	0	
20210807_06:40	8	0	0	0	0	0	0	0	0	
20210807_06:45	8	0	0	0	0	0	0	0	0	
20210807_06:50	8	0	0	0	0	0	0	0	0	
20210807_06:55	8	0	0	0	0	0	0	0	0	
20210807_07:00	8	0	0	0	0	0	0	0	0	
20210807_07:05	8	0	0	0	0	0	0	0	0	
20210807_07:10	8	0	0	0	0	0	0	0	0	
20210807_07:15	8	0	0	0	0	0	0	0	0	
20210807_07:20	8	0	0	0	0	0	0	0	0	
20210807_07:25	8	0	0	0	0	0	0	0	0	
20210807_07:30	8	0	0	0	0	0	0	0	0	
20210807_07:35	8	0	0	0	0	0	0	0	0	
20210807_07:40	8	0	0	0	0	0	0	0	0	
20210807_07:45	8	0	0	0	0	0	0	0	0	
20210807_07:50	8	0	0	0	0	0	0	0	0	
20210807_07:55	8	0	0	0	0	0	0	0	0	
20210807_08:00	8	0	0	0	0	0	0	0	0	
20210807_08:05	8	0	0	0	0	0	0	0	0	
20210807_08:10	8	0	0	0	0	0	0	0	0	
20210807_08:15	8	0	0	0	0	0	0	0	0	
20210807_08:20	8	0	0	0	0	0	0	0	0	
20210807_08:25	8	0	0	0	0	0	0	0	0	
20210807_08:30	8	0	0	0	0	0	0	0	0	
20210807_08:35	8	0	0	0	0	0	0	0	0	
20210807_08:40	8	0	0	0	0	0	0	0	0	
20210807_08:45	8	0	0	0	0	0	0	0	0	
20210807_08:50	8	0	0	0	0	0	0	0	0	
20210807_08:55	8	0	0	0	0	0	0	0	0	
20210807_09:00	8	0	0	0	0	0	0	0	0	
20210807_09:05	8	0	0	0	0	0	0	0	0	
20210807_09:10	8	0	0	0	0	0	0	0	0	
20210807_09:15	8	0	0	0	0	0	0	0	0	
20210807_09:20	8	0	0	0	0	0	0	0	0	
20210807_09:25	8	0	0	0	0	0	0	0	0	
20210807_09:30	8	0	0	0	0	0	0	0	0	
20210807_09:35	8	0	0	0	0	0	0	0	0	
20210807_09:40	8	0	0	0	0	0	0	0	0	
20210807_09:45	8	0	0	0	0	0	0	0	0	
20210807_09:50	8	0	0	0	0	0	0	0	0	
20210807_09:55	8	0	0	0	0	0	0	0	0	
20210807_10:00	8	0	0	0	0	0	0	0	0	
20210807_10:05	8	0	0	0	0	0	0	0	0	
20210807_10:10	8	0	0	0	0	0	0	0	0	
20210807_10:15	8	0	0	0	0	0	0	0	0	
20210807_10:20	8	0	0	0	0	0	0	0	0	
20210807_10:25	8	0	0	0	0	0	0	0	0	
20210807_10:30	8	0	0	0	0	0	0	0	0	
20210807_10:35	8	0	0	0	0	0	0	0	0	
20210807_10:40	8	0	0	0	0	0	0	0	0	
20210807_10:45	8	0	0	0	0	0	0	0	0	
20210807_10:50	8	0	0	0	0	0	0	0	0	
20210807_10:55	8	0	0	0	0	0	0	0	0	
20210807_11:00	8	0	0	0	0	0	0	0	0	
20210807_11:05	8	0	0	0	0	0	0	0	0	
20210807_11:10	8	0	0	0	0	0	0	0	0	
20210807_11:15	8	0	0	0	0	0	0	0	0	
20210807_11:20	8	0	0	0	0	0	0	0	0	
20210807_11:25	8	0	0	0	0	0	0	0	0	
20210807_11:30	8	0	0	0	0	0	0	0	0	
20210807_11:35	8	0	0	0	0	0	0	0	0	
20210807_11:40	8	0	0	0	0	0	0	0	0	
20210807_11:45	8	0	0	0	0	0	0	0	0	
20210807_11:50	8	0	0	0	0	0	0	0	0	
20210807_11:55	8	0	0	0	0	0	0	0	0	
20210807_12:00	8	0	0	0	0	0	0	0	0	
20210807_12:05	8	0	0	0	0	0	0	0	0	
20210807_12:10	8	0	0	0	0	0	0	0	0	
20210807_12:15	8	0	0	0	0	0	0	0	0	
20210807_12:20	8	0	0	0	0	0	0	0	0	
20210807_12:25	8	0	0	0	0	0	0	0	0	
20210807_12:30	8	0	0	0	0	0	0	0	0	
20210807_12:35	8	0	0	0	0	0	0	0	0	
20210807_12:40	8	0	0	0	0	0	0	0	0	
20210807_12:45	8	0	0	0	0	0	0	0	0	
20210807_12:50	8	0	0	0	0	0	0	0	0	
20210807_12:55	8	0	0	0	0	0	0	0	0	
20210807_13:00	8	0	0	0	0	0	0	0	0	
20210807_13:05	8	0	0	0	0	0	0	0	0	
20210807_13:10	8	0	0	0	0	0	0	0	0	
20210807_13:15	8	0	0	0	0	0	0	0	0	
20210807_13:20	8	0	0	0	0	0	0	0	0	
20210807_13:25	8	0	0	0	0	0	0	0	0	
20210807_13:30	8	0	0	0	0	0	0	0	0	
20210807_13:35	8	0	0	0	0	0	0	0	0	
20210807_13:40	8	0	0	0	0	0	0	0	0	
20210807_13:45	8	0	0	0	0	0	0	0	0	
20210807_13:50	8	0	0	0	0	0	0	0	0	
20210807_13:55	8	0	0	0	0	0	0	0	0	
20210807_14:00	8	0	0	0	0	0	0	0	0	
20210807_14:05	8	0	0	0	0	0	0	0	0	
20210807_14:10	8	0	0	0	0	0	0	0	0	
20210807_14:15	8	0	0	0	0	0	0	0	0	
20210807_14:20	8	0	0	0	0	0	0	0	0	
20210807_14:25	8	0	0	0	0	0	0	0	0	
20210807_14:30	8	0	0	0	0	0	0	0	0	
20210807_14:35	8	0	0	0	0	0	0	0	0	
20210807_14:40	8	0	0	0	0	0	0	0	0	
20210807_14:45	8	0	0	0	0	0	0	0	0	
20210807_14:50	8	0	0	0	0	0	0	0	0	
20210807_14:55	8	0	0	0	0	0	0	0	0	
20210807_15:00	8	0	0	0	0	0	0	0	0	
20210807_15:05	8	0	0	0	0	0	0	0	0	
20210807_15:10	8	0	0	0	0	0	0	0	0	
20210807_15:15	8	0	0	0	0	0	0	0	0	
20210807_15:20	8	0	0	0	0	0	0	0	0	
20210807_15:25	8	0	0	0	0	0	0	0	0	
20210807_15:30	8	0	0	0	0	0	0	0	0	
20210807_15:35	8	0	0	0	0	0	0	0	0	
20210807_15:40	8	0	0	0	0	0	0	0	0	
20210807_15:45	8	0	0	0	0	0	0	0	0	
20210807_15:50	8	0	0	0	0	0	0	0	0	
20210807_15:55	8	0	0	0	0	0	0	0	0	
20210807_16:00	8	0	0	0	0	0	0	0	0	
20210807_16:05	8	0	0	0	0	0	0	0	0	
20210807_16:10	8	0	0	0	0	0	0	0	0	
20210807_16:15	8	0	0	0	0	0	0	0	0	
20210807_16:20	8	0	0	0	0	0	0	0	0	
20210807_16:25	8	0	0	0	0	0	0	0	0	
20210807_16:30	8	0	0	0	0	0	0	0	0	
20210807_16:35	8	0	0	0	0	0	0	0	0	
20210807_16:40	8	0	0	0	0	0	0	0	0	
20210807_16:45	8	0	0	0	0	0	0	0	0	
20210807_16:50	8	0	0	0	0	0	0	0	0	
20210807_16:55	8	0	0	0	0	0	0	0	0	
20210807_17:00	8	0	0	0	0	0	0	0	0	
20210807_17:05	8	0	0	0	0	0	0	0	0	
20210807_17:10	8	0	0	0	0	0	0	0	0	
20210807_17:15	8	0	0	0	0	0	0	0	0	
20210807_17:20	8	0	0	0	0	0	0	0	0	
20210807_17:25	8	0	0	0	0	0	0	0	0	
20210807_17:30	8	0	0	0	0	0	0	0	0	
20210807_17:35	8	0	0	0	0	0	0	0	0	
20210807_17:40	8	0	0	0	0	0	0	0	0	
20210807_17:45	8	0	0	0	0	0	0	0	0	
20210807_17:50	8	0	0	0	0	0	0	0	0	
20210807_17:55	8	0	0	0	0	0	0	0	0	
20210807_18:00	8	0	0	0	0	0	0	0	0	
20210807_18:05	8	0	0	0	0	0	0	0	0	
20210807_18:10	8	0	0	0	0	0	0	0	0	
20210807_18:15	8	0	0	0	0	0	0	0	0	
20210807_18:20	8	0	0	0	0	0	0	0	0	
20210807_18:25	8	0	0	0	0	0	0	0	0	
20210807_18:30	8	0	0	0	0	0	0	0	0	
20210807_18:35	8	0	0	0	0	0	0	0	0	
20210807_18:40	8	0	0	0	0	0	0	0	0	
20210807_18:45	8	0	0	0	0	0	0	0	0	
20210807_18:50	8	0	0	0	0	0	0	0	0	
20210807_18:55	8	0	0	0	0	0	0	0	0	
20210807_19:00	8	0	0	0	0	0	0	0	0	
20210807_19:05	8	0	0	0	0	0	0	0	0	
20210807_19:10	8	0	0	0	0	0	0	0	0	
20210807_19:15	8	0	0	0	0	0	0	0	0	
20210807_19:20	8	0	0	0	0	0	0	0	0	
20210807_19:25	8	0	0	0	0	0	0	0	0	
20210807_19:30	8	0	0	0	0	0	0	0	0	
20210807_19:35	8	0	0	0	0	0	0	0	0	
20210807_19:40	8	0	0	0	0	0	0	0	0	
20210807_19:45	8	0	0	0	0	0	0	0	0	
20210807_19:50	8	0	0	0	0	0	0	0	0	
20210807_19:55	8	0	0	0	0	0	0	0	0	
20210807_20:00	8	0	0	0	0	0	0	0	0	
20210807_20:05	8	0	0	0	0	0	0	0	0	
20210807_20:10	8	0	0	0	0	0	0	0	0	
20210807_20:15	8	0	0	0	0	0	0	0	0	
20210807_20:20	8	0	0	0	0	0	0	0	0	
20210807_20:25	8	0	0	0	0	0	0	0	0	
20210807_20:30	8	0	0	0	0	0	0	0	0	
20210807_20:35	8	0	0	0	0	0	0	0	0	
20210807_20:40	8	0	0	0	0	0	0	0	0	
20210807_20:45	8	0	0	0	0	0	0	0	0	
20210807_20:50	8	0	0	0	0	0	0	0	0	
20210807_20:55	8	0	0	0	0	0	0	0	0	
20210807_21:00	8	0	0	0	0	0	0	0	0	
20210807_21:05	8	0	0	0	0	0	0	0	0	
20210807_21:10	8	0	0	0	0	0	0	0	0	
20210807_21:15	8	0	0	0	0	0	0	0	0	
20210807_21:20	8	0	0	0	0	0	0	0	0	
20210807_21:25	8	0	0	0	0	0	0	0	0	
20210807_21:30	8	0	0	0	0	0	0	0	0	
20210807_21:35	8	0	0	0	0	0	0	0	0	
20210807_21:40	8	0	0	0	0	0	0	0	0	
20210807_21:45	8	0	0	0	0	0	0	0	0	
20210807_21:50	8	0	0	0	0	0	0	0	0	
20210807_21:55	8	0	0	0	0	0	0	0	0	
20210807_22:00	8	0	0	0	0	0	0	0	0	
20210807_22:05	8	0	0	0	0	0	0	0	0	
20210807_22:10	8	0	0	0	0	0	0	0	0	
20210807_22:15	8	0	0	0	0	0	0	0	0	
20210807_22:20	8	0	0	0	0	0	0	0	0	
20210807_22:25	8	0	0	0	0	0	0	0	0	
20210807_22:30	8	0	0	0	0	0	0	0	0	
20210807_22:35	8	0	0	0	0	0	0	0	0	
20210807_22:40	8	0	0	0	0	0	0	0	0	
20210807_22:45	8	0	0	0	0	0	0	0	0	
20210807_22:50	8	0	0	0	0	0	0	0	0	
20210807_22:55	8	0	0	0	0	0	0	0	0	
20210807_23:00	8	0	0	0	0	0	0	0	0	
20210807_23:05	8	0	0	0	0	0	0	0	0	
20210807_23:10	8	0	0	0	0	0	0	0	0	
20210807_23:15	8	0	0	0	0	0	0	0	0	
20210807_23:20	8	0	0	0	0	0	0	0	0	
20210807_23:25	8	0	0	0	0	0	0	0	0	
20210807_23:30	8	0	0	0	0	0	0	0	0	
20210807_23:35	8	0	0	0	0	0	0	0	0	
20210807_23:40	8	0	0	0	0	0	0	0	0	
20210807_23:45	8	0	0	0	0	0	0	0	0	
20210807_23:50	8	0	0	0	0	0	0	0	0	
20210807_23:55	8	0	0	0	0	0	0	0	0	
20210808_00:00	8	0	0	0	0	0	0	0	0	
20210808_00:05	8	0	0	0	0	0	0	0	0	
20210808_00:10	8	0	0	0	0	0	0	0	0	
20210808_00:15	8	0	0	0	0	0	0	0	0	
20210808_00:20	8	0	0	0	0	0	0	0	0	
20210808_00:25	8	0	0	0	0	0	0	0	0	
20210808_00:30	8	0	0	0	0	0	0	0	0	
20210808_00:35	8	0	0	0	0	0	0	0	0	
20210808_00:40	8	0	0	0	0	0	0	0	0	
20210808_00:45	8	0	0	0	0	0	0	0	0	
20210808_00:50	8	0	0	0	0	0	0	0	0	
20210808_00:55	8	0	0	0	0	0	0	0	0	
20210808_01:00	8	0	0	0	0	0	0	0	0	
20210808_01:05	8	0	0	0	0	0	0	0	0	
20210808_01:10	8	0	0	0	0	0	0	0	0	
20210808_01:15	8	0	0	0	0	0	0	0	0	
20210808_01:20	8	0	0	0	0	0	0	0	0	
20210808_01:25	8	0	0	0	0	0	0	0	0	
20210808_01:30	8	0	0	0	0	0	0	0	0	
20210808_01:35	8	0	0	0	0	0	0	0	0	
20210808_01:40	8	0	0	0	0	0	0	0	0	
20210808_01:45	8	0	0	0	0	0	0	0	0	
20210808_01:50	8	0	0	0	0	0	0	0	0	
20210808_01:55	8	0	0	0	0	0	0	0	0	
20210808_02:00	8	0	0	0	0	0	0	0	0	
20210808_02:05	8	0	0	0	0	0	0	0	0	
20210808_02:10	8	0	0	0	0	0	0	0	0	
20210808_02:15	8	0	0	0	0	0	0	0	0	
20210808_02:20	8	0	0	0	0	0	0	0	0	
20210808_02:25	8	0	0	0	0	0	0	0	0	
20210808_02:30	8	0	0	0	0	0	0	0	0	
20210808_02:35	8	0	0	0	0	0	0	0	0	
20210808_02:40	8	0	0	0	0	0	0	0	0	
20210808_02:45	8	0	0	0	0	0	0	0	0	
20210808_02:50	8	0	0	0	0	0	0	0	0	
20210808_02:55	8	0	0	0	0	0	0	0	0	
20210808_03:00	8	0	0	0	0	0	0	0	0	
20210808_03:05	8	0	0	0	0	0	0	0	0	
20210808_03:10	8	0	0	0	0	0	0	0	0	
20210808_03:15	8	0	0	0	0	0	0	0	0	
20210808_03:20	8	0	0	0	0	0	0	0	0	
20210808_03:25	8	0	0	0	0	0	0	0	0	
20210808_03:30	8	0	0	0	0	0	0	0	0	
20210808_03:35	8	0	0	0	0	0	0	0	0	
20210808_03:40	8	0	0	0	0	0	0	0	0	
20210808_03:45	8	0	0	0	0	0	0	0	0	
20210808_03:50	8	0	0	0	0	0	0	0	0	
20210808_03:55	8	0	0	0	0	0	0	0	0	
20210808_04:00	8	0	0	0	0	0	0	0	0	
20210808_04:05	8	0	0	0	0	0	0	0	0	
20210808_04:10	8	0	0	0	0	0	0	0	0	
20210808_04:15	8	0	0	0	0	0	0	0	0	
20210808_04:20	8	0	0	0	0	0	0	0	0	
20210808_04:25	8	0	0	0	0	0	0	0	0	
20210808_04:30	8	0	0	0	0	0	0	0	0	
20210808_04:35	8	0	0	0	0	0	0	0	0	
20210808_04:40	8	0	0	0	0	0	0	0	0	
20210808_04:45	8	0	0	0	0	0	0	0	0	
20210808_04:50	8	0	0	0	0	0	0	0	0	
20210808_04:55	8	0	0	0	0	0	0	0	0	
20210808_05:00	8	0	0	0	0	0	0	0	0	
20210808_05:05	8	0	0	0	0	0	0	0	0	
20210808_05:10	8	0	0	0	0	0	0	0	0	
20210808_05:15	8	0	0	0	0	0	0	0	0	
20210808_05:20	8	0	0	0	0	0	0	0	0	
20210808_05:25	8	0	0	0	0	0	0	0	0	
20210808_05:30	8	0	0	0	0	0	0	0	0	
20210808_05:35	8	0	0	0	0	0	0	0	0	
20210808_05:40	8	0	0	0	0	0	0	0	0	
20210808_05:45	8	0	0	0	0	0	0	0	0	
20210808_05:50	8	0	0	0	0	0	0	0	0	
20210808_05:55	8	0	0	0	0	0	0	0	0	
20210808_06:00	8	0	0	0	0	0	0	0	0	
20210808_06:05	8	0	0	0	0	0	0	0	0	
20210808_06:10	8	0	0	0	0	0	0	0	0	
20210808_06:15	8	0	0	0	0	0	0	0	0	
20210808_06:20	8	0	0	0	0	0	0	0	0	
20210808_06:25	8	0	0	0	0	0	0	0	0	
20210808_06:30	8	0	0	0	0	0	0	0	0	
20210808_06:35	8	0	0	0	0	0	0	0	0	
20210808_06:40	8	0	0	0	0	0	0	0	0	
20210808_06:45	8	0	0	0	0	0	0	0	0	
20210808_06:50	8	0	0	0	0	0	0	0	0	
20210808_06:55	8	0	0	0	0	0	0	0	0	
20210808_07:00	8	0	0	0	0	0	0	0	0	
20210808_07:05	8	0	0	0	0	0	0	0	0	
