Origin Time;Ml;Zone;Depth;Latitude;Longitude;FM;Discrepancies;Strike;Dip;Rake;P_Azm;P_PLNG;T_Azm;T_PLNG
2021/04/29 17:14:17;1.7;1.7 km W from Sant'Alfio (CT);14.62;37.7398;15.1214;7;;200;80;-40;151;35;255;19
2021/04/29 17:32:56;1.7;0.3 km W from Sant'Alfio (CT);15.78;37.7429;15.1382;9;;70;15;-60;119;57;315;32
2021/04/29 17:44:15;1.7;1.3 km SW from Sant'Alfio (CT);18.75;37.7311;15.1343;12;;330;10;-120;96;53;266;36
2021/04/29 18:14:54;1.8;1.1 km SE from Sant'Alfio (CT);18;37.7335;15.1472;13;;170;85;-70;101;46;242;37
2021/04/29 18:14:54;1.8;1.1 km SE from Sant'Alfio (CT);18;37.7335;15.1472;13;;30;5;-60;87;49;272;41
2021/04/29 18:55:32;1.3;1.6 km SW from Sant'Alfio (CT);19.01;37.7285;15.1346;10;;40;5;-60;97;49;282;41
2021/04/29 18:55:32;1.3;1.6 km SW from Sant'Alfio (CT);19.01;37.7285;15.1346;10;;0;45;-150;202;49;309;14
2021/04/29 18:55:32;1.3;1.6 km SW from Sant'Alfio (CT);19.01;37.7285;15.1346;10;;140;60;-120;1;62;251;10
2021/04/29 18:55:32;1.3;1.6 km SW from Sant'Alfio (CT);19.01;37.7285;15.1346;10;;260;40;-170;107;38;222;28
2021/04/29 19:36:13;1.3;1.8 km SE from Milo (CT);22.08;37.7079;15.1277;7;;155;75;-150;19;32;283;9
2021/04/29 19:36:50;1.3;1.2 km W from Fondo Macchia (CT);18.3;37.7218;15.1437;8;;310;40;-20;288;44;174;23
2021/04/29 19:36:50;1.3;1.2 km W from Fondo Macchia (CT);18.3;37.7218;15.1437;8;;80;30;-160;272;47;40;29
2021/04/29 19:36:50;1.3;1.2 km W from Fondo Macchia (CT);18.3;37.7218;15.1437;8;;150;50;-130;353;60;87;2
2021/04/29 19:54:25;2;0.7 km NW from Sant'Alfio (CT);14.96;37.7472;15.136;22;;285;5;-170;100;46;270;44
2021/04/29 20:23:55;1.7;0.8 km S from Sant'Alfio (CT);13.61;37.7345;15.1425;16;;70;25;-10;55;44;280;36
2021/04/29 20:43:09;2.2;0.4 km NW from Sant'Alfio (CT);14.58;37.7438;15.1367;19;;135;60;-20;99;34;3;8
2021/04/29 20:44:22;1.4;0.9 km W from Sant'Alfio (CT);17.41;37.7434;15.1313;8;;80;90;30;211;21;309;21
2021/04/29 20:47:02;1.5;1.4 km SW from Fondo Macchia (CT);18.49;37.708;15.1454;13;;195;80;-20;150;21;243;7
2021/04/29 20:52:57;2.1;0.5 km NE from Sant'Alfio (CT);14.71;37.7454;15.1453;25;;135;10;30;97;39;295;49
2021/04/29 20:57:51;1.4;0.7 km S from Milo (CT);16.46;37.7156;15.1179;8;;35;15;-90;125;60;305;30
2021/04/29 21:01:48;1.1;0.4 km W from Fondo Macchia (CT);17.64;37.7185;15.1519;10;;200;85;-20;154;18;248;10
2021/04/29 21:06:36;1.2;1.0 km W from Giarre (CT);16.82;37.7278;15.1708;10;;80;45;0;45;30;295;30
2021/04/29 21:06:36;1.2;1.0 km W from Giarre (CT);16.82;37.7278;15.1708;10;;320;90;130;17;33;263;33
2021/04/29 21:08:39;1.3;1.3 km W from Sant'Alfio (CT);11.88;37.7416;15.1266;9;;160;75;-60;104;51;227;24
2021/04/29 21:16:47;1.5;0.5 km NW from Fondo Macchia (CT);19.71;37.7222;15.1529;9;;155;5;60;93;41;278;49
2021/04/29 21:16:47;1.5;0.5 km NW from Fondo Macchia (CT);19.71;37.7222;15.1529;9;;160;80;-10;116;14;26;0
2021/04/29 21:25:07;1.3;0.7 km E from Fondo Macchia (CT);18.55;37.7183;15.1641;10;;355;40;-150;192;50;305;18
2021/04/29 21:25:07;1.3;0.7 km E from Fondo Macchia (CT);18.55;37.7183;15.1641;10;;205;50;-60;182;67;274;1
2021/04/29 21:25:07;1.3;0.7 km E from Fondo Macchia (CT);18.55;37.7183;15.1641;10;;55;40;-20;33;44;279;23
2021/04/29 21:48:31;1.5;0.9 km NW from Fondo Macchia (CT);18.57;37.7246;15.1494;11;;165;85;-60;104;42;230;33
2021/04/29 21:48:31;1.5;0.9 km NW from Fondo Macchia (CT);18.57;37.7246;15.1494;11;;335;55;-160;189;37;288;12
2021/04/29 21:48:31;1.5;0.9 km NW from Fondo Macchia (CT);18.57;37.7246;15.1494;11;;110;65;-140;330;45;233;6
2021/04/29 22:07:48;2;1.7 km E from Sant'Alfio (CT);17.56;37.7358;15.1589;17;;150;70;-120;22;55;262;19
2021/04/29 22:07:48;2;1.7 km E from Sant'Alfio (CT);17.56;37.7358;15.1589;17;;250;40;-180;103;33;217;33
2021/04/29 22:07:48;2;1.7 km E from Sant'Alfio (CT);17.56;37.7358;15.1589;17;;265;10;-170;85;46;246;42
2021/04/29 22:17:19;1.6;1.6 km W from Fondo Macchia (CT);18.57;37.7248;15.1394;10;;25;15;-110;143;59;311;31
2021/04/29 22:17:31;1.5;0.6 km N from Fondo Macchia (CT);18.79;37.7236;15.1563;7;;60;35;-170;264;41;24;31
2021/04/29 22:56:07;1.2;0.6 km NW from Fondo Macchia (CT);18.86;37.7206;15.1499;11;;65;35;-10;41;41;281;31
2021/04/29 23:08:36;1.8;2.2 km NE from Sant'Alfio (CT);15.71;37.7583;15.1558;7;;55;50;-170;269;33;13;21
2021/04/29 23:08:36;1.8;2.2 km NE from Sant'Alfio (CT);15.71;37.7583;15.1558;7;;115;10;-120;241;53;51;36
2021/04/29 23:19:15;1.3;1.2 km SW from Sant'Alfio (CT);15.88;37.732;15.1361;9;;75;75;-40;29;38;131;15
2021/04/29 23:52:09;2.1;0.7 km N from Sant'Alfio (CT);15.64;37.7481;15.1405;21;;140;70;-20;99;28;8;1
2021/04/30 00:05:57;1.3;1.3 km W from Sant'Alfio (CT);11.55;37.7451;15.1265;12;;330;15;-100;74;60;248;30
2021/04/30 00:07:33;1.6;1.3 km E from Milo (CT);17.02;37.7235;15.1315;10;;340;10;-100;82;55;259;35
2021/04/30 00:45:57;1.7;1.5 km W from Sant'Alfio (CT);17.51;37.7393;15.1243;14;;145;75;-80;69;59;227;29
2021/04/30 01:58:10;1.8;2.0 km W from Sant'Alfio (CT);13.76;37.7446;15.1184;14;;130;60;-50;93;55;193;7
2021/04/30 02:14:08;0.6;0.3 km SE from P.zi Deneri (CT);3.94;37.7634;15.0202;8;;45;25;-130;202;60;345;24
2021/04/30 02:21:40;0.7;1.0 km SE from Monte Maletto (CT);9.84;37.7879;14.9483;7;;355;15;-100;99;60;273;30
2021/04/30 02:21:40;0.7;1.0 km SE from Monte Maletto (CT);9.84;37.7879;14.9483;7;;315;40;-160;157;44;271;23
2021/04/30 04:34:32;1.7;1.6 km SW from Sant'Alfio (CT);13.17;37.7283;15.1348;8;;155;65;-50;113;52;217;11
2021/05/01 02:50:17;1.3;0.9 km NE from Trepunti (CT);19.81;37.7115;15.1786;7;;135;70;-60;83;55;203;19
2021/05/01 02:50:17;1.3;0.9 km NE from Trepunti (CT);19.81;37.7115;15.1786;7;;300;20;-110;62;63;226;26
2021/05/01 03:07:44;1.3;0.5 km N from Fondo Macchia (CT);21.05;37.7226;15.1558;7;;160;70;-140;23;42;283;11
2021/05/01 13:48:23;2.2;1.9 km N from Fleri (CT);0.53;37.6734;15.094;15;;30;75;-10;347;18;256;4
2021/05/02 04:44:25;1.6;1.8 km SE from Zafferana Etnea (CT);6.13;37.6774;15.1139;14;;85;50;0;48;27;302;27
2021/05/02 04:44:25;1.6;1.8 km SE from Zafferana Etnea (CT);6.13;37.6774;15.1139;14;;135;25;60;67;22;279;64
2021/05/02 09:26:06;2.1;0.8 km N from Fleri (CT);2.35;37.6636;15.0965;13;;45;50;-20;15;40;271;16
2021/05/02 09:26:06;2.1;0.8 km N from Fleri (CT);2.35;37.6636;15.0965;13;;50;60;10;6;14;268;27
2021/05/02 12:07:29;2.1;2.0 km N from Fleri (CT);0.84;37.6737;15.0927;18;;130;80;-160;355;21;262;7
2021/05/05 12:11:56;2.7;1.6 km SE from Santa Maria di Licodia (CT);2.36;37.6069;14.904;25;;80;65;140;137;6;40;45
2021/05/05 12:11:56;2.7;1.6 km SE from Santa Maria di Licodia (CT);2.36;37.6069;14.904;25;;50;10;-160;220;48;21;41
2021/05/06 11:05:15;1.2;1.6 km S from Milo (CT);14.4;37.7074;15.1152;9;;60;15;-70;122;59;314;31
2021/05/06 11:29:14;1.4;0.6 km SW from Milo (CT);17.64;37.7182;15.1123;11;;240;80;-50;187;41;300;24
2021/05/06 11:29:14;1.4;0.6 km SW from Milo (CT);17.64;37.7182;15.1123;11;;95;15;-50;132;55;332;33
2021/05/06 12:01:06;0.9;1.1 km NE from Santa Venerina (CT);15.55;37.6948;15.1462;9;;20;40;-110;187;76;304;7
2021/05/06 12:01:06;0.9;1.1 km NE from Santa Venerina (CT);15.55;37.6948;15.1462;9;;150;60;-120;11;62;261;10
2021/05/06 12:04:49;1.6;1.6 km S from Milo (CT);18.56;37.7081;15.1136;11;;135;10;-40;166;51;1;38
2021/05/06 12:04:49;1.6;1.6 km S from Milo (CT);18.56;37.7081;15.1136;11;;210;85;-30;162;24;260;17
2021/05/06 12:18:29;1.9;1.8 km SW from Fondo Macchia (CT);18.69;37.7076;15.1397;18;;175;85;-70;106;46;247;37
2021/05/06 12:18:29;1.9;1.8 km SW from Fondo Macchia (CT);18.69;37.7076;15.1397;18;;160;85;-40;109;31;214;23
2021/05/06 12:18:48;2.1;0.7 km E from Milo (CT);19.26;37.7211;15.125;8;;115;70;-20;74;28;343;1
2021/05/06 13:10:42;1.5;0.8 km S from Milo (CT);19.4;37.7151;15.1175;10;;215;85;-40;164;31;269;23
2021/05/06 13:10:42;1.5;0.8 km S from Milo (CT);19.4;37.7151;15.1175;10;;355;10;-120;121;53;291;36
2021/05/06 13:22:28;1;1.4 km S from Milo (CT);14.98;37.7093;15.1168;8;;90;55;-130;301;58;207;2
2021/05/06 13:22:28;1;1.4 km S from Milo (CT);14.98;37.7093;15.1168;8;;175;35;-120;340;69;106;13
2021/05/06 13:37:07;2.1;1.5 km W from Fondo Macchia (CT);16.65;37.7183;15.1392;13;;70;25;-10;55;44;280;36
2021/05/06 13:55:09;1.4;1.6 km NW from Santa Venerina (CT);15.67;37.6991;15.1297;9;;170;70;-50;123;49;232;15
2021/05/06 13:57:32;1.6;1.1 km SE from Milo (CT);19.22;37.7129;15.1211;11;;170;65;-70;114;64;245;18
2021/05/06 14:09:51;1.8;0.6 km E from Milo (CT);11;37.724;15.1236;14;;160;75;-60;104;51;227;24
2021/05/06 14:21:58;1.6;1.8 km SW from Fondo Macchia (CT);15.71;37.7057;15.1424;13;;160;55;-90;70;80;250;10
2021/05/06 14:21:58;1.6;1.8 km SW from Fondo Macchia (CT);15.71;37.7057;15.1424;13;;240;60;-70;191;68;316;13
2021/05/06 14:26:38;1.8;1.4 km SE from Milo (CT);18.33;37.7136;15.1282;11;;55;5;-60;112;49;297;41
2021/05/06 14:55:23;2.5;0.4 km NW from Milo (CT);17.47;37.7241;15.1133;20;;325;20;-120;102;61;258;27
2021/05/06 14:56:30;1.4;1.6 km SE from Milo (CT);12.94;37.7102;15.128;10;;60;35;-50;65;63;302;16
2021/05/06 14:56:30;1.4;1.6 km SE from Milo (CT);12.94;37.7102;15.128;10;;210;50;-90;120;85;300;5
2021/05/06 15:28:07;1.5;1.0 km W from Zafferana Etnea (CT);20.12;37.6945;15.0936;7;;40;25;-110;169;67;325;21
2021/05/06 18:27:23;1.4;1.9 km W from Milo (CT);18.42;37.7243;15.0956;12;;275;45;-40;257;55;152;10
2021/05/06 18:29:03;1.8;0.7 km W from Milo (CT);15.69;37.7227;15.1095;14;;5;35;-100;132;78;282;10
2021/05/06 18:29:03;1.8;0.7 km W from Milo (CT);15.69;37.7227;15.1095;14;;200;55;-110;59;72;304;8
2021/05/06 18:50:43;0.9;1.9 km NW from Santa Venerina (CT);12.41;37.7031;15.131;11;;180;75;-50;130;45;241;20
2021/05/06 19:02:42;1.5;1.0 km S from Milo (CT);19.02;37.7134;15.1144;13;;335;30;-100;91;74;252;15
2021/05/06 20:39:18;1.7;1.3 km N from Milo (CT);18.74;37.7336;15.1185;16;;170;70;-80;96;64;252;24
2021/05/06 23:10:12;1.5;0.8 km SW from Milo (CT);19.28;37.7156;15.1127;12;;5;25;-80;75;69;267;20
2021/05/06 23:17:23;1.1;1.4 km SW from Milo (CT);18.28;37.711;15.1098;11;;170;65;-70;114;64;245;18
2021/05/06 23:17:23;1.1;1.4 km SW from Milo (CT);18.28;37.711;15.1098;11;;200;75;-80;124;59;282;29
2021/05/06 23:41:45;1.1;1.5 km SE from Milo (CT);17.76;37.7103;15.1251;10;;170;65;-60;123;59;239;15
2021/05/07 01:11:00;1.3;1.3 km SW from Monte Collabasso (CT);20.46;37.8235;14.9951;8;;20;80;-150;246;28;149;13
2021/05/08 18:07:59;1.9;2.2 km W from Sant'Alfio (CT);8.39;37.7444;15.1162;8;;20;45;0;345;30;235;30
2021/05/08 18:09:11;3.1;2.4 km W from Pietrafucile (CT);6.14;37.7644;15.1022;19;;120;65;0;78;17;342;17
2021/05/08 18:09:11;3.1;2.4 km W from Pietrafucile (CT);6.14;37.7644;15.1022;19;;90;35;-40;86;57;325;19
2021/05/08 18:13:24;3.1;2.0 km W from Pietrafucile (CT);6.26;37.7592;15.1065;25;;110;70;0;67;14;333;14
2021/05/08 18:20:06;2.3;2.0 km W from Pietrafucile (CT);6.41;37.7563;15.1068;18;;115;70;-10;73;21;340;7
2021/05/08 18:30:12;1.7;2.3 km SW from Pietrafucile (CT);6.67;37.7502;15.1079;16;;120;65;10;75;11;340;24
2021/05/08 18:30:12;1.7;2.3 km SW from Pietrafucile (CT);6.67;37.7502;15.1079;16;;185;35;120;74;13;200;69
2021/05/09 00:22:38;0.8;2.1 km NE from Monte Fontane (CT);5.09;37.7527;15.1028;10;;120;60;10;76;14;338;27
2021/05/09 00:22:38;0.8;2.1 km NE from Monte Fontane (CT);5.09;37.7527;15.1028;10;;60;40;-160;262;44;16;23
2021/05/09 00:23:34;1.3;2.2 km NE from Monte Fontane (CT);6.34;37.7533;15.1041;15;;115;65;-10;75;24;340;11
2021/05/09 00:48:48;0.6;1.8 km W from Pietrafucile (CT);5.44;37.7642;15.1088;14;;220;25;40;167;27;28;56
2021/05/11 05:41:32;1;1.6 km E from P.zi Deneri (CT);6.21;37.7647;15.0358;7;;75;80;120;141;29;16;47
2021/05/11 05:41:32;1;1.6 km E from P.zi Deneri (CT);6.21;37.7647;15.0358;7;;25;50;170;247;21;351;33
2021/05/11 05:41:32;1;1.6 km E from P.zi Deneri (CT);6.21;37.7647;15.0358;7;;215;15;60;150;32;346;57
2021/05/11 08:40:41;1.4;1.2 km W from Sant'Alfio (CT);8.21;37.7394;15.1273;7;;70;45;110;326;2;63;76
2021/05/12 05:07:15;1.3;0.8 km SE from Monte Scorsone (CT);5.27;37.7423;15.0744;7;;50;65;-60;3;59;119;15
2021/05/20 23:02:13;1.7;1.7 km NE from M. Intraleo (CT);7.21;37.735;14.9289;11;;155;60;10;111;14;13;27
2021/05/24 18:17:35;1.7;1.5 km NW from Fleri (CT);4.54;37.6668;15.0861;8;;170;60;-80;105;73;253;14
2021/05/24 18:17:35;1.7;1.5 km NW from Fleri (CT);4.54;37.6668;15.0861;8;;10;90;10;145;7;235;7
2021/05/25 03:30:00;2;1.9 km NW from Fleri (CT);5.17;37.6701;15.0852;18;;10;90;90;100;45;280;45
2021/05/29 19:16:44;0.7;0.8 km N from M. Frumento Supino (CT);2.68;37.7415;14.9975;8;;340;70;-120;212;55;92;19
2021/05/29 19:16:44;0.7;0.8 km N from M. Frumento Supino (CT);2.68;37.7415;14.9975;8;;325;90;-170;190;7;100;7
2021/05/29 21:27:15;1.9;1.1 km NE from Monte Palestra (CT);6.76;37.7516;14.9637;16;;155;10;-160;325;48;126;41
2021/05/29 21:27:15;1.9;1.1 km NE from Monte Palestra (CT);6.76;37.7516;14.9637;16;;75;70;-150;297;35;203;5
2021/05/29 21:27:15;1.9;1.1 km NE from Monte Palestra (CT);6.76;37.7516;14.9637;16;;105;15;160;317;38;109;48
2021/05/31 12:03:58;1.6;2.8 km SE from Motta Camastra (ME);16.25;37.8729;15.1878;10;;355;50;40;298;6;200;53
2021/06/01 17:27:04;0.8;1.2 km E from Milo (CT);5.53;37.7195;15.1307;9;;65;55;-40;35;51;302;2
2021/06/02 00:12:42;0.6;0.8 km SE from Crateri Centrali (CT);-0.39;37.7481;15.0023;13;;355;30;-30;351;52;222;26
2021/06/02 00:12:42;0.6;0.8 km SE from Crateri Centrali (CT);-0.39;37.7481;15.0023;13;;85;25;60;17;22;229;64
2021/06/02 00:12:42;0.6;0.8 km SE from Crateri Centrali (CT);-0.39;37.7481;15.0023;13;;30;50;90;120;5;300;85
2021/06/02 01:33:06;0.6;1.3 km SW from Monte Scorsone (CT);4.1;37.7401;15.0596;7;;120;30;-40;124;57;354;23
2021/06/03 20:41:39;2.1;0.9 km E from Monte Palestra (CT);9.29;37.7478;14.9652;16;;55;50;-180;272;27;18;27
2021/06/07 04:23:55;1.6;3.0 km S from Motta Camastra (ME);19.52;37.8673;15.1665;12;;70;85;-130;305;37;191;29
2021/06/07 08:52:30;1.5;1.2 km W from Gaggi (ME);22.26;37.8561;15.2076;8;;110;75;-70;45;56;184;27
2021/06/11 14:26:17;2.7;0.8 km NW from Biancavilla (CT);0.9;37.6484;14.861;15;;165;80;150;216;13;119;28
2021/06/18 07:41:22;2;4.2 km SW from Paternò (CT);7.85;37.5397;14.8674;10;;305;80;-160;170;21;77;7
2021/06/18 07:41:22;2;4.2 km SW from Paternò (CT);7.85;37.5397;14.8674;10;;320;70;-120;192;55;72;19
2021/06/20 12:51:41;1.8;1.3 km NE from Nicolosi (CT);7.44;37.6197;15.0387;28;;75;65;-60;28;59;144;15
2021/06/23 14:15:49;2.1;0.8 km NW from M. Scavo (CT);24.87;37.7793;14.9452;15;;155;75;0;111;11;19;11
2021/06/23 14:15:49;2.1;0.8 km NW from M. Scavo (CT);24.87;37.7793;14.9452;15;;30;30;90;300;15;120;75
2021/06/29 22:02:17;1.2;1.2 km NE from Milo (CT);9.73;37.7291;15.1279;7;;110;55;-10;74;30;333;18
2021/07/03 13:00:59;1;1.9 km NE from Monte Fontane (CT);6.34;37.7494;15.1031;11;;95;50;-10;61;33;317;21
2021/07/04 12:28:06;1.7;1.3 km NW from Milo (CT);7.22;37.7302;15.1067;9;;10;90;170;55;7;325;7
2021/07/06 16:09:12;1.4;1.7 km NW from Milo (CT);9.89;37.7347;15.1053;10;;110;85;60;225;33;351;42
2021/07/06 18:49:36;1.5;1.5 km SE from Monte Grosso (CT);4.75;37.661;15.0188;17;;30;5;-120;153;49;328;41
2021/07/06 18:49:36;1.5;1.5 km SE from Monte Grosso (CT);4.75;37.661;15.0188;17;;5;40;-130;190;63;303;11
2021/07/06 18:49:36;1.5;1.5 km SE from Monte Grosso (CT);4.75;37.661;15.0188;17;;125;75;130;186;20;75;45
2021/07/07 16:03:15;1.8;2.2 km NE from Randazzo (CT);27.95;37.8947;14.9595;14;;75;80;-90;345;55;165;35
2021/07/09 07:01:12;1.7;3.4 km W from Monte Spagnolo (CT);29.82;37.8382;14.9177;7;;160;45;-90;326;90;70;0
2021/07/09 07:01:12;1.7;3.4 km W from Monte Spagnolo (CT);29.82;37.8382;14.9177;7;;20;60;-40;345;48;77;2
2021/07/25 13:17:06;1;1.7 km NW from Tarderia (CT);3.65;37.6711;15.0472;8;;120;25;-80;190;69;22;20
2021/08/02 18:50:37;1.2;3.2 km W from Gaggi (ME);18.57;37.8633;15.185;8;;355;45;70;279;2;182;76
2021/08/02 18:50:37;1.2;3.2 km W from Gaggi (ME);18.57;37.8633;15.185;8;;60;85;-180;285;4;15;4
2021/08/03 14:44:26;2.3;1.6 km NE from Monte Centenari (CT);5.67;37.7479;15.0449;17;;210;85;-160;76;18;342;10
2021/08/03 16:05:41;2;3.4 km E from Randazzo (CT);27.06;37.8667;14.9851;19;;155;70;-40;112;42;212;11
2021/08/03 16:05:41;2;3.4 km E from Randazzo (CT);27.06;37.8667;14.9851;19;;0;20;-50;30;58;239;29
2021/08/03 16:05:41;2;3.4 km E from Randazzo (CT);27.06;37.8667;14.9851;19;;345;75;10;299;4;208;18
2021/08/03 16:12:31;1.4;3.9 km NW from Monte Collabasso (CT);28.19;37.8635;14.993;12;;25;60;30;333;3;240;41
2021/08/03 16:12:31;1.4;3.9 km NW from Monte Collabasso (CT);28.19;37.8635;14.993;12;;340;65;80;77;19;230;68
2021/08/03 16:13:02;1.6;3.0 km SE from Randazzo (CT);28.4;37.8578;14.9723;11;;345;65;20;297;5;204;31
2021/08/03 16:13:02;1.6;3.0 km SE from Randazzo (CT);28.4;37.8578;14.9723;11;;95;55;-150;307;44;43;7
2021/08/18 00:40:51;1.7;1.4 km SW from Pietrafucile (CT);8.52;37.7542;15.1164;12;;95;55;-50;64;58;158;2
2021/08/18 00:59:07;1.9;1.8 km SW from Pietrafucile (CT);8.89;37.7511;15.1132;15;;120;55;-20;86;37;347;12
2021/08/20 05:46:59;1.2;0.7 km W from Crateri Centrali (CT);-0.27;37.7503;14.9879;7;;40;65;40;163;6;260;45
2021/08/21 06:19:25;1.4;1.4 km NE from Sant'Alfio (CT);6.16;37.7497;15.1537;19;;30;10;-110;144;54;317;36
2021/08/21 06:19:25;1.4;1.4 km NE from Sant'Alfio (CT);6.16;37.7497;15.1537;19;;105;55;-20;71;37;332;12
2021/08/21 06:19:25;1.4;1.4 km NE from Sant'Alfio (CT);6.16;37.7497;15.1537;19;;245;60;-100;130;73;342;14
2021/08/23 17:49:08;1.1;1.4 km W from Zafferana Etnea (CT);3.77;37.6965;15.0902;10;;90;35;-140;274;57;35;19
2021/08/23 17:49:08;1.1;1.4 km W from Zafferana Etnea (CT);3.77;37.6965;15.0902;10;;60;70;-100;314;64;158;24
2021/08/23 18:53:33;1.4;1.1 km W from Monte Scorsone (CT);3.85;37.749;15.0565;14;;85;30;-50;99;62;326;20
2021/08/24 17:05:41;1.6;3.4 km SW from Camporotondo Etneo (CT);14.82;37.5414;14.9824;10;;120;30;20;80;29;312;47
2021/08/26 07:38:05;1.6;11.9 km SE from Acireale (CT);23.28;37.5621;15.2851;11;;120;40;-140;311;56;64;14
2021/08/26 07:38:05;1.6;11.9 km SE from Acireale (CT);23.28;37.5621;15.2851;11;;85;55;-120;298;65;196;6
2021/08/28 22:46:46;1.1;2.0 km N from M. Denza (CT);12.94;37.7233;14.9596;11;;325;65;-20;286;31;193;5
2021/08/28 22:46:46;1.1;2.0 km N from M. Denza (CT);12.94;37.7233;14.9596;11;;260;15;0;245;43;95;43
2021/08/31 00:04:55;0.8;2.2 km E from Monte Collabasso (CT);6.42;37.8395;15.0303;9;;290;90;40;57;27;163;27
2021/08/31 00:04:55;0.8;2.2 km E from Monte Collabasso (CT);6.42;37.8395;15.0303;9;;40;65;-130;262;52;158;11
2021/09/01 16:07:06;1.7;6.1 km SE from Cesarò (ME);17.7;37.8019;14.7595;12;;15;60;90;105;15;285;75
2021/09/01 16:07:06;1.7;6.1 km SE from Cesarò (ME);17.7;37.8019;14.7595;12;;55;35;0;25;35;265;35
2021/09/01 16:09:08;1.5;6.2 km SE from Cesarò (ME);19.27;37.7932;14.7464;8;;65;10;-20;75;48;274;41
2021/09/01 16:31:23;1.4;8.1 km S from Cesarò (ME);24.13;37.7719;14.7334;12;;160;45;-80;156;83;63;0
2021/09/01 16:31:23;1.4;8.1 km S from Cesarò (ME);24.13;37.7719;14.7334;12;;105;65;-180;327;17;63;17
2021/09/01 16:31:23;1.4;8.1 km S from Cesarò (ME);24.13;37.7719;14.7334;12;;120;80;140;175;19;71;35
2021/09/01 16:32:02;1.4;8.1 km S from Cesarò (ME);24.83;37.7703;14.7266;12;;50;45;120;299;4;39;69
2021/09/01 16:32:41;1.4;9.7 km S from Cesarò (ME);22.23;37.7561;14.7091;13;;40;60;110;116;13;351;68
2021/09/01 16:32:41;1.4;9.7 km S from Cesarò (ME);22.23;37.7561;14.7091;13;;25;30;-70;68;71;280;16
2021/09/01 16:32:41;1.4;9.7 km S from Cesarò (ME);22.23;37.7561;14.7091;13;;160;40;0;127;33;13;33
2021/09/01 16:32:41;1.4;9.7 km S from Cesarò (ME);22.23;37.7561;14.7091;13;;25;80;-10;341;14;251;0
2021/09/01 16:34:15;1.4;7.6 km S from Cesarò (ME);25.81;37.7767;14.7351;12;;90;65;140;147;6;50;45
2021/09/01 16:34:15;1.4;7.6 km S from Cesarò (ME);25.81;37.7767;14.7351;12;;340;40;-100;127;82;257;5
2021/09/01 16:36:33;1.9;8.0 km S from Cesarò (ME);24.24;37.7732;14.7365;19;;30;85;0;345;4;255;4
2021/09/01 16:36:33;1.9;8.0 km S from Cesarò (ME);24.24;37.7732;14.7365;19;;90;55;130;153;2;59;58
2021/09/01 16:48:18;1.5;8.2 km S from Cesarò (ME);22.4;37.7687;14.7137;10;;155;45;-50;141;62;38;7
2021/09/01 16:48:18;1.5;8.2 km S from Cesarò (ME);22.4;37.7687;14.7137;10;;120;80;80;219;34;18;54
2021/09/01 16:48:18;1.5;8.2 km S from Cesarò (ME);22.4;37.7687;14.7137;10;;20;35;160;242;26;3;46
2021/09/01 16:59:40;1.6;9.1 km S from Cesarò (ME);22.86;37.762;14.7003;16;;85;80;-180;310;7;40;7
2021/09/01 16:59:40;1.6;9.1 km S from Cesarò (ME);22.86;37.762;14.7003;16;;80;25;-90;170;70;350;20
2021/09/01 16:59:40;1.6;9.1 km S from Cesarò (ME);22.86;37.762;14.7003;16;;25;10;-50;67;52;260;37
2021/09/01 16:59:40;1.6;9.1 km S from Cesarò (ME);22.86;37.762;14.7003;16;;80;55;40;23;2;290;51
2021/09/01 16:59:40;1.6;9.1 km S from Cesarò (ME);22.86;37.762;14.7003;16;;15;70;120;83;19;323;55
2021/09/01 17:18:14;1.5;8.0 km S from Cesarò (ME);23.03;37.7713;14.7217;15;;30;75;50;149;20;260;45
2021/09/01 17:18:14;1.5;8.0 km S from Cesarò (ME);23.03;37.7713;14.7217;15;;320;80;130;20;24;267;41
2021/09/01 17:18:14;1.5;8.0 km S from Cesarò (ME);23.03;37.7713;14.7217;15;;340;25;-100;90;69;258;20
2021/09/01 17:59:03;1.4;8.7 km S from Cesarò (ME);23.24;37.7652;14.7287;11;;5;90;-40;312;27;58;27
2021/09/01 23:30:08;1;1.9 km E from Sant'Alfio (CT);10.14;37.7351;15.1603;8;;275;90;0;230;0;320;0
2021/09/01 23:30:37;0.8;1.4 km N from Fondo Macchia (CT);11.33;37.7305;15.16;7;;20;25;140;253;27;32;56
2021/09/06 05:42:22;2.3;0.3 km SE from Ragalna (CT);4.86;37.6322;14.945;9;;350;80;-160;215;21;122;7
2021/09/06 05:42:22;2.3;0.3 km SE from Ragalna (CT);4.86;37.6322;14.945;9;;50;65;-40;10;45;107;6
2021/09/09 23:37:20;2.2;0.3 km SE from Sant'Alfio (CT);8.52;37.7397;15.1433;21;;95;70;10;50;7;317;21
2021/09/10 00:41:04;1.3;1.1 km SW from Sant'Alfio (CT);8.65;37.7357;15.1313;10;;120;70;10;75;7;342;21
2021/09/10 00:41:04;1.3;1.1 km SW from Sant'Alfio (CT);8.65;37.7357;15.1313;10;;60;40;-90;150;85;330;5
2021/09/10 07:09:47;1.4;0.6 km SW from Sant'Alfio (CT);8.05;37.7375;15.1376;11;;40;50;-100;257;81;137;5
2021/09/10 07:09:47;1.4;0.6 km SW from Sant'Alfio (CT);8.05;37.7375;15.1376;11;;20;60;-140;235;48;143;2
